web-scraper-order,web-scraper-start-url,products,products-href,Headline Price,Standard Price,Saving Text,Product Name,Delivery Availability,Collection Availability,Specs,
1672851026-661,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Colour

Purple & grey",
1672851026-662,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Weight

6.3 kg",
1672851026-663,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Box contents

- Russell Hobbs Titan RHCV4501 Cylinder Bagless Vacuum Cleaner
- Instruction manual",
1672851026-664,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Automatic cord rewind

Yes",
1672851026-665,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Manufacturer's guarantee

2 years",
1672851026-666,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Type

Cylinder bagless vacuum cleaner",
1672851026-667,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Power

800 W",
1672851026-668,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Capacity

3 litres",
1672851026-669,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Pet model

Yes",
1672851026-670,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Suitable for allergy sufferers

 Yes",
1672851026-671,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Power regulator

Yes",
1672851026-672,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Filter type

HEPA filter",
1672851026-673,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Floor types

- Carpet 
- Hard floor 
- Laminate 
- Tile 
- Stone",
1672851026-674,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Cleaning width

30 cm",
1672851026-675,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Telescopic tube

Yes",
1672851026-676,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Operating radius
 
10 m",
1672851026-677,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,https://www.currys.co.uk/products/russell-hobbs-titan-rhcv4501-cylinder-bagless-vacuum-cleaner-purple-10184006.html,£80.99,,,RUSSELL HOBBS Titan RHCV4501 Cylinder Bagless Vacuum Cleaner - Purple,,,"Height-adjustable handle

Yes",
1672851029-678,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Power cord storage

Yes",
1672851029-679,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Power cord length

6 m",
1672851029-680,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Dimensions

1153 x 275 x 297 mm (H x W x D)",
1672851029-681,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Colour

Washington blue",
1672851029-682,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Weight

4.7 kg",
1672851029-683,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Box contents

- Tower T108000PETS Upright Bagless Vacuum Cleaner
- 2-in-1 crevice tool
- Floor brush
- Pet turbo brush",
1672851029-684,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Manufacturer's guarantee

1 year",
1672851029-685,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Type

Upright bagless vacuum cleaner",
1672851029-686,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Power

- 750 W
- Cyclonic technology",
1672851029-687,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Capacity

2.5 litres",
1672851029-688,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Pet model

Yes",
1672851029-689,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Filter type

HEPA",
1672851029-690,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,https://www.currys.co.uk/products/tower-t108000pets-upright-bagless-vacuum-cleaner-washington-blue-10208510.html,£89.99,,,TOWER T108000PETS Upright Bagless Vacuum Cleaner - Washington Blue,,,"Operating radius

8 m",
1672851034-691,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Dimensions

1182 x 207 x 261 mm (H x W x D)",
1672851034-692,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Colour

Blue & black",
1672851034-693,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Weight

2.9 kg",
1672851034-694,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Box contents
 
- Daewoo Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner 
- 2-in-1 crevice tool & nozzle
- High efficiency brush
- Charging stand",
1672851034-695,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Manufacturer's guarantee

2 years",
1672851034-696,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Type

Cordless vacuum cleaner",
1672851034-697,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Capacity

0.6 litre",
1672851034-698,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Detachable handheld unit

Yes",
1672851034-699,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Other features

- 2-in-1 upholstery and crevice tool
- Cyclonic technology
- LED light",
1672851034-700,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Height-adjustable handle

Yes",
1672851034-701,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Run time

40 minutes",
1672851034-702,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,https://www.currys.co.uk/products/daewoo-tornado-freedom-pro-flr00004-cordless-vacuum-cleaner-blue-and-black-10215928.html,£85.99,,,DAEWOO Tornado Freedom Pro FLR00004 Cordless Vacuum Cleaner - Blue & Black,,,"Docking / charging station

Yes",
1672851039-703,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",https://www.currys.co.uk/products/zanussi-zan8620pt-cylinder-bagless-vacuum-cleaner-grey-white-and-blue-10226305.html,£84.99,,,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",,,"Power cord storage

Yes",
1672851039-704,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",https://www.currys.co.uk/products/zanussi-zan8620pt-cylinder-bagless-vacuum-cleaner-grey-white-and-blue-10226305.html,£84.99,,,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",,,"Power cord length

5 m",
1672851039-705,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",https://www.currys.co.uk/products/zanussi-zan8620pt-cylinder-bagless-vacuum-cleaner-grey-white-and-blue-10226305.html,£84.99,,,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",,,"Dimensions

235 x 285 x 385 mm (H x W x D)",
1672851039-706,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",https://www.currys.co.uk/products/zanussi-zan8620pt-cylinder-bagless-vacuum-cleaner-grey-white-and-blue-10226305.html,£84.99,,,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",,,"Colour

Grey, white & blue",
1672851039-707,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",https://www.currys.co.uk/products/zanussi-zan8620pt-cylinder-bagless-vacuum-cleaner-grey-white-and-blue-10226305.html,£84.99,,,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",,,"Weight

5.75 kg",
1672851039-708,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",https://www.currys.co.uk/products/zanussi-zan8620pt-cylinder-bagless-vacuum-cleaner-grey-white-and-blue-10226305.html,£84.99,,,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",,,"Box contents

- Zanussi ZAN8620PT Cylinder Bagless Vacuum Cleaner
- Pet hair cleaning tool
- Telescopic tube
- 2-in-1 furniture-crevice nozzle
- Universal brush",
1672851039-709,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",https://www.currys.co.uk/products/zanussi-zan8620pt-cylinder-bagless-vacuum-cleaner-grey-white-and-blue-10226305.html,£84.99,,,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",,,"Automatic cord rewind

Yes",
1672851039-710,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",https://www.currys.co.uk/products/zanussi-zan8620pt-cylinder-bagless-vacuum-cleaner-grey-white-and-blue-10226305.html,£84.99,,,"ZANUSSI ZAN8620PT Cylinder Bagless Vacuum Cleaner - Grey, White & Blue",,,"Manufacturer's guarantee

1 year",
